scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,C0_tw_ratio,C0_T_dot_max,C0_T_dot_weight_per_sec,C0_delta_max_deg,C0_delta_dot_max_deg_s,hu1_tw_ratio,hu1_T_dot_max,hu1_T_dot_weight_per_sec,hu1_delta_max_deg,hu1_delta_dot_max_deg_s,hf1_tw_ratio,hf1_T_dot_max,hf1_T_dot_weight_per_sec,hf1_delta_max_deg,hf1_delta_dot_max_deg_s,hu2_tw_ratio,hu2_T_dot_max,hu2_T_dot_weight_per_sec,hu2_delta_max_deg,hu2_delta_dot_max_deg_s,hf2_tw_ratio,hf2_T_dot_max,hf2_T_dot_weight_per_sec,hf2_delta_max_deg,hf2_delta_dot_max_deg_s,hu3_tw_ratio,hu3_T_dot_max,hu3_T_dot_weight_per_sec,hu3_delta_max_deg,hu3_delta_dot_max_deg_s,hf3_tw_ratio,hf3_T_dot_max,hf3_T_dot_weight_per_sec,hf3_delta_max_deg,hf3_delta_dot_max_deg_s,hu4_tw_ratio,hu4_T_dot_max,hu4_T_dot_weight_per_sec,hu4_delta_max_deg,hu4_delta_dot_max_deg_s,hf1_success,hf1_alpha,hf1_attempts,hf2_success,hf2_alpha,hf2_attempts,hf3_success,hf3_alpha,hf3_attempts,final_box_ready,method
10,-0.6272464855796441,0.0,0.32876428230792865,0.22351406539649246,5.881335206211572,0.6575285646158573,0.07348344129580528,28.110916850059613,8.266836260078623,-50.061765472539456,36.57187167873151,-0.19470881999088618,-0.21753620267157503,81.61661263167761,-0.02526845422525799,2.0,39.24,1.0,59.99999999999999,180.0,1.2734375,7.6640625,0.1953125,2.578125,2.8125,1.3315625,10.1901375,0.2596875,7.171874999999999,16.9875,1.3107568359375,9.871695703124999,0.25157226562499996,6.947753906249999,16.1912109375,1.331434130859375,10.752744832031249,0.27402509765624994,8.5393212890625,21.105474609374998,1.3262332162857056,9.366648818527223,0.23870154991149903,4.002806854248047,15.829105957031251,1.3464462197971343,10.262849353971406,0.2615405034141541,5.682722648620605,20.75423277832031,1.3464462197971343,10.062403077526653,0.2564322904568464,5.149967400312423,10.70140127632141,True,0.08,9,True,0.03,4,True,0.03,4,True,recursive_C0_contraction_plus_dual_direction_final_search
11,-1.216599995815454,0.0,0.3866974028372565,0.224618287706887,5.88617062300646,0.773394805674513,0.08685930848600486,27.972723731999753,-3.1317070694761746,-47.770882749829454,39.29652763440201,0.9933380163747185,-2.147446071763664,80.00741186202342,-0.07122049948974984,2.0,39.24,1.0,59.99999999999999,180.0,1.109375,2.1459375,0.0546875,1.640625,7.734374999999999,1.1271875,2.88781875,0.07359375,2.8078125,11.1796875,1.1183813476562499,2.808854956054687,0.07158142089843748,2.1058593749999996,8.734130859375,1.1271975341796874,3.1731664064941403,0.08086560668945311,2.68480078125,10.446789550781249,1.122794418811798,3.01202904991436,0.07675915009975433,2.34920068359375,5.2233947753906245,1.13156647462368,3.374308759415216,0.08599155859875678,2.9257086767578118,6.9711608276367185,1.1183059299991838,3.0975099939944366,0.0789375635574525,2.742851884460449,5.446219396591187,True,0.02,3,True,0.01,2,True,0.01,2,True,recursive_C0_contraction_plus_dual_direction_final_search
12,-1.4581911368753953,0.0,0.2574140074997138,0.20240977702370858,4.257855021327113,0.5148280149994277,0.052103111860796324,31.04190617454031,-2.803589573439078,-51.34502486114407,52.721547606722154,0.5827873069286595,-1.1634317987919247,78.97578193824941,-0.03981026164381205,2.0,39.24,1.0,59.99999999999999,180.0,1.1328125,2.1459375,0.0546875,2.109375,8.4375,1.1675,3.6297,0.0925,4.425,15.299999999999999,1.1310156249999999,2.835703125,0.072265625,4.1484375,6.4546874999999995,1.1657749999999998,4.291875,0.109375,6.382499999999999,13.3965,1.1430059570312496,3.0177246093749996,0.07690429687499999,3.1912499999999997,6.4889296875,1.1601458378906246,3.7421701171874995,0.09536621093749999,4.327425,9.95915109375,1.1420185591735836,3.1428381843566893,0.080092716217041,3.2455687499999994,9.647927622070313,True,0.04,5,True,0.04,5,True,0.02,3,True,recursive_C0_contraction_plus_dual_direction_final_search
13,-0.034247863945400026,0.0,0.3657160531908956,0.34245595369798487,1.7997947240423582,0.7314321063817912,0.12524163977815111,18.34742611226665,-4.305641539987947,-27.255747120639185,35.87008219851897,0.16559412698047415,-1.0418572431335043,79.67381601555292,0.0569526898504375,2.0,39.24,1.0,59.99999999999999,180.0,1.1171875,2.1459375,0.0546875,2.578125,7.734374999999999,1.178984375,4.742521875,0.120859375,6.597656250000001,19.79296875,1.1329302978515623,3.038178076171875,0.077425537109375,4.7420654296875,5.25750732421875,1.1416009948730468,3.400196295410156,0.08665128173828124,5.294644775390625,7.004932250976562,1.1416009948730468,3.081427892715454,0.07852772407531738,5.294644775390625,5.4726033210754395,1.1501849849243164,3.4430136137883,0.08774244683456421,5.841698327636719,7.217877287864685,1.1501849849243164,2.541912394554643,0.0647786033270806,2.9208491638183594,5.638966631144284,True,0.07,8,True,0.01,2,True,0.01,2,True,recursive_C0_contraction_plus_dual_direction_final_search
14,-1.4464896480690368,0.0,0.22728599919143375,0.32100286453006516,5.006549421874275,0.4545719983828675,0.0729594568080283,19.573611333275508,3.6497145174196106,-48.02077774100699,53.576935670966876,0.3180474621000329,-0.5042004063151744,77.47839562951359,-0.05266752740048378,2.0,39.24,1.0,59.99999999999999,180.0,1.109375,2.1459375,0.0546875,1.40625,8.4375,1.1628125,4.37158125,0.11140625,4.921875,18.73125,1.1401013183593753,2.185790625,0.055703125,4.768066406250001,6.585205078124999,1.165898278808594,3.29741690625,0.08403203125,6.4250244140625,11.78764892578125,1.1567896985054018,2.8981203277587895,0.07385627746582032,3.8148582458496096,7.735644607543945,1.1567896985054018,2.8981203277587895,0.07385627746582032,3.8148582458496096,7.735644607543945,1.152270988745615,2.818874850046635,0.0718367698788643,3.099572324752808,7.0104279255867,True,0.06,7,True,0.03,4,True,0.0,1,True,recursive_C0_contraction_plus_dual_direction_final_search
15,0.7380428407303392,0.0,0.4041421908559776,0.19789727357520123,0.41820163208344324,0.8082843817119552,0.07997863770710659,31.749731533274346,-3.6980490724617177,-37.166990087306445,40.11606354674444,0.9739925713690241,-1.7862302499746288,75.5539540916426,-0.06507170581282946,2.0,39.24,1.0,59.99999999999999,180.0,1.1328125,1.68609375,0.04296874999999999,1.640625,7.734374999999999,1.193515625,4.314867187500001,0.10996093750000002,5.725781249999999,19.79296875,1.188853454589844,2.1574335937500004,0.05498046875000001,1.9682373046874997,7.267730712890623,1.205076385498047,2.8990849218750006,0.07388085937500001,3.12887255859375,10.72237609863281,1.2003690558671951,2.8424621694946297,0.07243787384033205,2.9333180236816405,8.376856327056881,1.2083653653085231,3.2064375477996836,0.08171349510192873,3.503984843444824,10.093087763786313,1.2083653653085231,2.605230507587243,0.06639221477031709,2.4089895798683165,6.623588844984767,True,0.07,8,True,0.02,3,True,0.01,2,True,recursive_C0_contraction_plus_dual_direction_final_search
16,-1.3398542021184738,0.0,0.3477859540277428,0.29572146955591605,2.4732531028253883,0.6955719080554856,0.10284777341599037,21.246970389451345,-5.304399007795329,-45.46026709143852,52.65841829577805,1.1250148267038256,-0.5423972583089263,78.73614138459571,0.0047505897435274475,2.0,39.24,1.0,59.99999999999999,180.0,1.109375,1.839375,0.046875,1.8749999999999998,7.734374999999999,1.15390625,3.7094062500000002,0.09453125,4.78125,16.34765625,1.1358764648437498,2.767564819335938,0.07052917480468751,2.2412109375,7.918395996093751,1.1531589355468748,3.497013522949219,0.08911859130859374,3.39638671875,11.360028076171876,1.1441498813629147,3.073547041654587,0.07832688689231873,2.5472900390625,5.680014038085938,1.1612668837356563,3.7968761008214953,0.09676034915447235,3.6963442382812506,9.16641375732422,1.134049691148102,1.750122577722408,0.044600473438389604,3.0032796936035164,7.734161607742308,True,0.05,6,True,0.02,3,True,0.02,3,True,recursive_C0_contraction_plus_dual_direction_final_search
17,-1.194984291288852,0.0,0.40836463844713994,0.18883351729906772,5.8109528428787955,0.8167292768942799,0.07711293101853553,33.273676183389114,6.832414084377497,-52.026605752603736,64.52512330592134,1.207959431782851,-0.24698743465083695,83.57572144122557,-0.007440126881296832,2.0,39.24,1.0,59.99999999999999,180.0,1.171875,3.21890625,0.08203124999999999,2.3437499999999996,4.921875,1.27125,7.541437500000001,0.1921875,9.2625,25.931249999999995,1.2315234375,6.598757812500001,0.16816406250000002,8.1046875,25.526074218749994,1.254577734375,7.577995078125,0.193119140625,9.661546875,30.160291992187492,1.2153721801757813,6.334730260620118,0.16143553161621094,8.75577685546875,29.689037429809563,1.2310647365722658,6.992835655407715,0.1782068209838867,9.780661318359375,32.69525668121337,1.2310647365722658,6.9382041268498424,0.1768145801949501,9.780661318359375,30.140939752993578,True,0.12,13,True,0.03,4,True,0.02,3,True,recursive_C0_contraction_plus_dual_direction_final_search
18,-0.34473151169893956,0.0,0.35989081780927756,0.2252987639751438,0.8781908261137401,0.7197816356185551,0.08108295641843391,27.888236918480306,-0.1377208027800414,-40.66368177928763,49.59112790082098,-0.8022901784133789,-1.6547228367352056,79.80910428300079,-0.03432775899906225,2.0,39.24,1.0,59.99999999999999,180.0,1.109375,2.1459375,0.0546875,2.109375,8.4375,1.145,3.6297,0.0925,4.425,15.299999999999999,1.145,3.246880078125,0.08274414062499999,2.7656249999999996,5.9765625,1.15355,3.6068112773437497,0.09191669921875,3.33796875,7.716796875,1.144537890625,3.029157908706665,0.07719566535949707,2.5034765625,6.028747558593749,1.15309251171875,3.3912663296195986,0.0864237087059021,3.078441796875,7.768460083007811,1.1440839764709474,3.0335937089175316,0.07730870817832648,2.1164287353515623,5.826345062255858,True,0.04,5,True,0.01,2,True,0.01,2,True,recursive_C0_contraction_plus_dual_direction_final_search
19,0.10630436949000943,0.0,0.4121401221934061,0.2909398478952173,5.054142914572407,0.8242802443868122,0.11990798446246585,21.59616619254744,-2.7615265099885065,-39.018331718027795,57.152117024366724,-0.6355331574526148,-0.8097457266863313,75.8449321882352,0.0871879645401252,2.0,39.24,1.0,59.99999999999999,180.0,1.4140625,19.773281250000004,0.5039062500000001,11.71875,74.53125,1.4140625,19.773281250000004,0.5039062500000001,11.71875,74.53125,1.309112548828125,15.602354736328127,0.39761352539062506,11.53564453125,71.03759765625,1.3160214233398437,15.838731188964847,0.4036373901367188,12.0202880859375,72.12722167968751,1.223488667011261,11.322217998361591,0.2885376656055451,4.319791030883788,36.063610839843754,1.2545491203308106,12.438929278427128,0.31699615898132333,6.546999389648437,41.821066406250004,1.1761398003101349,12.390339710933272,0.3157578927353025,3.2734996948242183,40.51415808105469,True,0.0,1,True,0.01,2,True,0.04,5,True,recursive_C0_contraction_plus_dual_direction_final_search
