scenario_id,deck_vx,deck_z0,deck_z_amp,deck_z_freq,deck_z_phase,deck_z_peak_to_peak,deck_z_peak_vz,deck_z_period_s,base_wind_x,rel_x0,rel_z0,v_x_rel0,v_z0,theta_deg,q,C0_tw_ratio,C0_T_dot_max,C0_T_dot_weight_per_sec,C0_delta_max_deg,C0_delta_dot_max_deg_s,hu1_tw_ratio,hu1_T_dot_max,hu1_T_dot_weight_per_sec,hu1_delta_max_deg,hu1_delta_dot_max_deg_s,hf1_tw_ratio,hf1_T_dot_max,hf1_T_dot_weight_per_sec,hf1_delta_max_deg,hf1_delta_dot_max_deg_s,hu2_tw_ratio,hu2_T_dot_max,hu2_T_dot_weight_per_sec,hu2_delta_max_deg,hu2_delta_dot_max_deg_s,hf2_tw_ratio,hf2_T_dot_max,hf2_T_dot_weight_per_sec,hf2_delta_max_deg,hf2_delta_dot_max_deg_s,hu3_tw_ratio,hu3_T_dot_max,hu3_T_dot_weight_per_sec,hu3_delta_max_deg,hu3_delta_dot_max_deg_s,hf3_tw_ratio,hf3_T_dot_max,hf3_T_dot_weight_per_sec,hf3_delta_max_deg,hf3_delta_dot_max_deg_s,hu4_tw_ratio,hu4_T_dot_max,hu4_T_dot_weight_per_sec,hu4_delta_max_deg,hu4_delta_dot_max_deg_s,hf1_success,hf1_alpha,hf1_attempts,hf2_success,hf2_alpha,hf2_attempts,hf3_success,hf3_alpha,hf3_attempts,final_box_ready,method
10,-0.6272464855796441,0.0,0.32876428230792865,0.22351406539649246,5.881335206211572,0.6575285646158573,0.07348344129580528,28.110916850059613,8.266836260078623,-50.061765472539456,36.57187167873151,-0.19470881999088618,-0.21753620267157503,81.61661263167761,-0.02526845422525799,2.0,39.24,1.0,59.99999999999999,180.0,1.2421875,5.05828125,0.12890625,2.578125,2.8125,1.340703125,9.501904687500002,0.24214843750000004,10.042968750000002,25.846875,1.3354660034179688,4.454017822265626,0.11350708007812502,7.846069335937501,19.38515625,1.3421113433837892,4.801877644042969,0.12237200927734376,8.367608642578125,20.9913046875,1.3211408536434175,4.651818967666626,0.11854788398742676,7.844633102416993,10.49565234375,1.3211408536434175,4.651818967666626,0.11854788398742676,7.844633102416993,10.49565234375,1.3004980278052392,4.615476631981731,0.117621728643775,5.393185257911683,10.331657775878908,True,0.13,14,True,0.01,2,True,0.0,1,True,recursive_C0_contraction_plus_dual_direction_final_search
11,-1.216599995815454,0.0,0.3866974028372565,0.224618287706887,5.88617062300646,0.773394805674513,0.08685930848600486,27.972723731999753,-3.1317070694761746,-47.770882749829454,39.29652763440201,0.9933380163747185,-2.147446071763664,80.00741186202342,-0.07122049948974984,2.0,39.24,1.0,59.99999999999999,180.0,1.109375,2.29921875,0.05859375,1.8749999999999998,8.4375,1.145,3.77685,0.09625,4.199999999999999,15.299999999999999,1.14052734375,1.0474857421875,0.026694335937499997,2.3625,6.215625,1.17490625,2.5751863125,0.0656265625,4.667999999999999,13.167,1.15654833984375,1.7905592329101563,0.04563096923828125,4.084499999999999,9.0523125,1.1649828564453124,2.1650536405810548,0.05517465954589844,4.643655,10.761789375000001,1.1422292850303648,1.9451653802095414,0.04957098318576813,3.7729696874999994,7.230577236328125,True,0.04,5,True,0.04,5,True,0.01,2,True,recursive_C0_contraction_plus_dual_direction_final_search
12,-1.4581911368753953,0.0,0.2574140074997138,0.20240977702370858,4.257855021327113,0.5148280149994277,0.052103111860796324,31.04190617454031,-2.803589573439078,-51.34502486114407,52.721547606722154,0.5827873069286595,-1.1634317987919247,78.97578193824941,-0.03981026164381205,2.0,39.24,1.0,59.99999999999999,180.0,1.109375,2.4525,0.0625,2.109375,8.4375,1.145,3.9240000000000004,0.1,4.425,15.299999999999999,1.145,3.7553906250000004,0.095703125,3.871875,15.299999999999999,1.15355,4.11023671875,0.10474609375,4.433156250000001,16.947,1.1265136718750002,2.954232641601563,0.07528625488281251,3.3248671875,11.915859375000002,1.1614531250000002,4.405663335937501,0.11227480468750001,5.5918725,18.639225,1.1296946411132813,3.390295613983155,0.08639897079467775,4.019158359375,11.7951345703125,True,0.04,5,True,0.01,2,True,0.04,5,True,recursive_C0_contraction_plus_dual_direction_final_search
13,-0.034247863945400026,0.0,0.3657160531908956,0.34245595369798487,1.7997947240423582,0.7314321063817912,0.12524163977815111,18.34742611226665,-4.305641539987947,-27.255747120639185,35.87008219851897,0.16559412698047415,-1.0418572431335043,79.67381601555292,0.0569526898504375,2.0,39.24,1.0,59.99999999999999,180.0,1.1171875,2.29921875,0.05859375,3.9843750000000004,108.28124999999999,1.143671875,3.4074421875,0.0868359375,5.66484375,110.43281249999998,1.143671875,3.0214428771972655,0.07699905395507811,4.779711914062499,38.39265747070312,1.15223515625,3.3836284484252928,0.08622906341552733,5.331914794921874,39.80873089599609,1.143233319091797,2.894588399238824,0.07376626909375188,4.8320477828979485,25.34696537518501,1.1518009859008789,3.258042515246436,0.08302860640281437,5.383727305068969,26.893495721433162,1.1473017632997036,3.168955415220166,0.08075829294648741,4.879002870218753,6.303163059710897,True,0.03,4,True,0.01,2,True,0.01,2,True,recursive_C0_contraction_plus_dual_direction_final_search
14,-1.4464896480690368,0.0,0.22728599919143375,0.32100286453006516,5.006549421874275,0.4545719983828675,0.0729594568080283,19.573611333275508,3.6497145174196106,-48.02077774100699,53.576935670966876,0.3180474621000329,-0.5042004063151744,77.47839562951359,-0.05266752740048378,2.0,39.24,1.0,59.99999999999999,180.0,1.109375,2.6057812499999997,0.06640624999999999,1.640625,9.140625,1.1628125,4.803834374999999,0.12242187499999997,5.142187499999999,19.392187500000002,1.1628125,4.766304418945312,0.12146545410156248,4.981494140624998,9.090087890625002,1.1628125,4.766304418945312,0.12146545410156248,4.981494140624998,9.090087890625002,1.1264746093750002,4.244989873123169,0.10818017005920409,3.1134338378906237,9.090087890625002,1.1264746093750002,4.244989873123169,0.10818017005920409,3.1134338378906237,9.090087890625002,1.1264746093750002,4.244989873123169,0.10818017005920409,3.1134338378906237,6.817565917968751,True,0.06,7,True,0.0,1,True,0.0,1,True,recursive_C0_contraction_plus_dual_direction_final_search
15,0.7380428407303392,0.0,0.4041421908559776,0.19789727357520123,0.41820163208344324,0.8082843817119552,0.07997863770710659,31.749731533274346,-3.6980490724617177,-37.166990087306445,40.11606354674444,0.9739925713690241,-1.7862302499746288,75.5539540916426,-0.06507170581282946,2.0,39.24,1.0,59.99999999999999,180.0,1.1328125,1.68609375,0.04296874999999999,1.8749999999999998,8.4375,1.1675,3.18825,0.08125,4.199999999999999,15.299999999999999,1.1492578125,2.93916796875,0.07490234375,3.1499999999999995,11.474999999999998,1.174780078125,4.0281929296875,0.1026552734375,4.855499999999999,16.530749999999998,1.1518351547241212,2.36026929473877,0.060149574279785165,2.4277499999999996,8.265374999999999,1.202725045440674,4.573053137054444,0.11654059982299805,5.882085,18.569452499999997,1.1557435983531477,4.055011961372495,0.10333873499929905,2.38959703125,14.072163222656247,True,0.04,5,True,0.03,4,True,0.06,7,True,recursive_C0_contraction_plus_dual_direction_final_search
16,-1.3398542021184738,0.0,0.3477859540277428,0.29572146955591605,2.4732531028253883,0.6955719080554856,0.10284777341599037,21.246970389451345,-5.304399007795329,-45.46026709143852,52.65841829577805,1.1250148267038256,-0.5423972583089263,78.73614138459571,0.0047505897435274475,2.0,39.24,1.0,59.99999999999999,180.0,1.1171875,1.99265625,0.05078125,2.109375,8.4375,1.1525,3.48255,0.08875,4.425,15.299999999999999,1.1525,3.4417388671874996,0.08770996093749998,3.5953125,7.6499999999999995,1.1525,3.4417388671874996,0.08770996093749998,3.5953125,7.6499999999999995,1.1479980468750002,3.3745174049377438,0.08599687576293943,3.1458984374999996,5.737499999999999,1.1650380859375002,4.091827056838989,0.10427693824768065,4.282980468749999,9.22275,1.1650380859375002,1.5983699440777301,0.040733179003000254,3.7476079101562494,9.22275,True,0.04,5,True,0.0,1,True,0.02,3,True,recursive_C0_contraction_plus_dual_direction_final_search
17,-1.194984291288852,0.0,0.40836463844713994,0.18883351729906772,5.8109528428787955,0.8167292768942799,0.07711293101853553,33.273676183389114,6.832414084377497,-52.026605752603736,64.52512330592134,1.207959431782851,-0.24698743465083695,83.57572144122557,-0.007440126881296832,2.0,39.24,1.0,59.99999999999999,180.0,1.171875,3.065625,0.07812499999999999,2.578125,6.328125,1.3375,10.300500000000001,0.2625,14.062500000000002,41.0625,1.3375,10.139554687500002,0.2583984375,11.206054687500002,24.060058593749996,1.344125,10.430559140625002,0.265814453125,11.693994140625001,25.619458007812497,1.29687060546875,8.108129956970217,0.20662920379638675,8.587776947021487,20.015201568603512,1.32499578125,9.353404758691408,0.23836403564453126,10.644265869140627,26.414593505859372,1.3042927221679688,8.622670011918641,0.21974184535980226,10.644265869140627,26.208229494094844,True,0.2,21,True,0.01,2,True,0.04,5,True,recursive_C0_contraction_plus_dual_direction_final_search
18,-0.34473151169893956,0.0,0.35989081780927756,0.2252987639751438,0.8781908261137401,0.7197816356185551,0.08108295641843391,27.888236918480306,-0.1377208027800414,-40.66368177928763,49.59112790082098,-0.8022901784133789,-1.6547228367352056,79.80910428300079,-0.03432775899906225,2.0,39.24,1.0,59.99999999999999,180.0,1.109375,2.4525,0.0625,2.109375,9.140625,1.145,3.9240000000000004,0.1,4.425,15.975000000000001,1.145,3.525468750000001,0.08984375000000001,4.1484375,7.238671875000001,1.15355,3.882614062500001,0.09894531250000002,4.706953124999999,8.96628515625,1.1490439453125,2.3053020996093756,0.05874877929687501,3.677307128906249,6.4445174560546885,1.157553505859375,2.6746490786132817,0.06816129150390626,4.240534057617187,8.180072281494141,1.1485101190948486,2.2462873121166234,0.05724483466148377,3.1804005432128903,7.413190505104066,True,0.04,5,True,0.01,2,True,0.01,2,True,recursive_C0_contraction_plus_dual_direction_final_search
19,0.10630436949000943,0.0,0.4121401221934061,0.2909398478952173,5.054142914572407,0.8242802443868122,0.11990798446246585,21.59616619254744,-2.7615265099885065,-39.018331718027795,57.152117024366724,-0.6355331574526148,-0.8097457266863313,75.8449321882352,0.0871879645401252,2.0,39.24,1.0,59.99999999999999,180.0,1.109375,2.91234375,0.07421874999999999,2.3437499999999996,20.390625,1.18953125,6.1818328125,0.1575390625,7.532812499999999,34.755468750000006,1.18953125,3.09091640625,0.07876953125,7.532812499999999,30.41103515625,1.2219499999999999,4.53687975,0.11561874999999999,9.631499999999999,36.394593750000006,1.1980837890624998,3.012771708984375,0.076778076171875,9.330515624999999,15.922634765625004,1.222141275390625,4.099588557714844,0.10447473388671875,10.85060015625,20.844955722656255,1.1362094669647216,3.4910558811790464,0.08896676557540893,10.85060015625,19.54214598999024,True,0.09,10,True,0.04,5,True,0.03,4,True,recursive_C0_contraction_plus_dual_direction_final_search
